day,play,outlook,temp,humidity,wind
D10801,Yes,Rain,Hot,Normal,Weak
D10802,Yes,Overcast,Mild,Normal,Weak
D10803,No,Rain,Mild,High,Strong
D10804,No,Rain,Hot,Normal,Weak
D10805,Yes,Rain,Cool,Normal,Weak
D10806,Yes,Sunny,Hot,Normal,Weak
D10807,Yes,Rain,Cool,Normal,Weak
D10808,Yes,Rain,Cool,Normal,Weak
D10809,No,Sunny,Cool,High,Weak
D10810,Yes,Rain,Cool,Normal,Strong
D10811,Yes,Rain,Hot,Normal,Strong
D10812,Yes,Sunny,Cool,Normal,Weak
D10813,No,Sunny,Mild,High,Strong
D10814,Yes,Sunny,Cool,High,Strong
D10815,No,Sunny,Mild,Normal,Strong
D10816,Yes,Rain,Mild,High,Weak
D10817,Yes,Sunny,Cool,Normal,Weak
D10818,No,Sunny,Mild,High,Weak
D10819,No,Sunny,Mild,Normal,Weak
D10820,No,Rain,Hot,High,Weak
D10821,No,Rain,Hot,High,Weak
D10822,No,Sunny,Cool,High,Weak
D10823,Yes,Overcast,Cool,High,Weak
D10824,No,Sunny,Cool,High,Strong
D10825,No,Sunny,Hot,Normal,Weak
D10826,No,Rain,Cool,High,Strong
D10827,Yes,Rain,Mild,High,Weak
D10828,No,Rain,Hot,High,Weak
D10829,No,Rain,Hot,Normal,Weak
D10830,Yes,Rain,Cool,Normal,Strong
D10831,No,Sunny,Cool,High,Strong
D10832,No,Rain,Mild,High,Strong
D10833,Yes,Rain,Cool,Normal,Weak
D10834,Yes,Overcast,Mild,Normal,Weak
D10835,Yes,Overcast,Mild,Normal,Weak
D10836,Yes,Overcast,Mild,Normal,Strong
D10837,Yes,Rain,Mild,Normal,Weak
D10838,Yes,Overcast,Mild,Normal,Strong
D10839,Yes,Overcast,Hot,Normal,Weak
D10840,Yes,Overcast,Mild,High,Strong
D10841,Yes,Rain,Cool,Normal,Strong
D10842,Yes,Overcast,Mild,High,Weak
D10843,No,Rain,Mild,High,Strong
D10844,Yes,Rain,Cool,Normal,Weak
D10845,No,Rain,Cool,High,Strong
D10846,Yes,Overcast,Cool,Normal,Weak
D10847,No,Sunny,Cool,High,Strong
D10848,No,Rain,Mild,Normal,Weak
D10849,Yes,Rain,Mild,Normal,Weak
D10850,No,Sunny,Mild,Normal,Strong
D10851,No,Rain,Mild,High,Strong
D10852,Yes,Rain,Mild,High,Weak
D10853,Yes,Sunny,Mild,Normal,Weak
D10854,Yes,Sunny,Cool,Normal,Weak
D10855,No,Sunny,Cool,High,Weak
D10856,No,Sunny,Mild,Normal,Weak
D10857,Yes,Overcast,Mild,Normal,Weak
D10858,Yes,Overcast,Mild,High,Weak
D10859,Yes,Rain,Hot,Normal,Weak
D10860,No,Rain,Mild,High,Strong
D10861,Yes,Overcast,Mild,Normal,Weak
D10862,No,Rain,Hot,Normal,Weak
D10863,Yes,Overcast,Mild,High,Weak
D10864,Yes,Overcast,Cool,Normal,Weak
D10865,Yes,Overcast,Mild,Normal,Weak
D10866,Yes,Overcast,Mild,Normal,Weak
D10867,Yes,Overcast,Mild,High,Strong
D10868,Yes,Rain,Hot,Normal,Strong
D10869,No,Rain,Hot,High,Strong
D10870,Yes,Rain,Mild,Normal,Strong
D10871,Yes,Rain,Cool,Normal,Weak
D10872,No,Sunny,Cool,Normal,Strong
D10873,Yes,Overcast,Hot,Normal,Weak
D10874,Yes,Sunny,Hot,High,Weak
D10875,Yes,Rain,Hot,Normal,Weak
D10876,No,Sunny,Cool,High,Strong
D10877,No,Rain,Mild,High,Weak
D10878,No,Rain,Hot,High,Weak
D10879,Yes,Rain,Cool,Normal,Weak
D10880,Yes,Rain,Mild,High,Weak
D10881,Yes,Sunny,Cool,Normal,Strong
D10882,No,Sunny,Cool,High,Strong
D10883,No,Sunny,Cool,High,Strong
D10884,Yes,Rain,Mild,Normal,Strong
D10885,No,Sunny,Mild,High,Weak
D10886,Yes,Sunny,Hot,Normal,Weak
D10887,Yes,Sunny,Cool,High,Strong
D10888,Yes,Rain,Cool,Normal,Weak
D10889,Yes,Sunny,Hot,Normal,Strong
D10890,Yes,Rain,Cool,Normal,Weak
D10891,Yes,Sunny,Cool,High,Weak
D10892,Yes,Sunny,Hot,Normal,Weak
D10893,Yes,Sunny,Hot,Normal,Weak
D10894,Yes,Rain,Cool,High,Strong
D10895,Yes,Overcast,Mild,Normal,Strong
D10896,Yes,Rain,Cool,Normal,Weak
D10897,No,Rain,Hot,High,Weak
D10898,No,Rain,Cool,High,Strong
D10899,No,Rain,Hot,High,Strong
D10900,No,Rain,Hot,High,Strong
D10901,Yes,Sunny,Mild,Normal,Weak
D10902,No,Sunny,Mild,High,Weak
D10903,Yes,Rain,Cool,Normal,Weak
D10904,Yes,Sunny,Cool,High,Weak
D10905,Yes,Sunny,Cool,High,Strong
D10906,No,Sunny,Hot,High,Weak
D10907,Yes,Rain,Hot,High,Weak
D10908,Yes,Overcast,Cool,Normal,Weak
D10909,No,Rain,Cool,High,Weak
D10910,No,Rain,Cool,Normal,Strong
D10911,No,Rain,Hot,High,Strong
D10912,No,Rain,Mild,High,Strong
D10913,No,Sunny,Mild,Normal,Weak
D10914,Yes,Overcast,Mild,High,Weak
D10915,Yes,Overcast,Cool,Normal,Weak
D10916,Yes,Overcast,Mild,High,Weak
D10917,Yes,Overcast,Mild,Normal,Weak
D10918,Yes,Rain,Mild,Normal,Weak
D10919,Yes,Sunny,Mild,High,Strong
D10920,Yes,Rain,Hot,Normal,Weak
D10921,Yes,Rain,Mild,High,Weak
D10922,No,Sunny,Mild,High,Strong
D10923,No,Sunny,Hot,Normal,Strong
D10924,Yes,Overcast,Cool,Normal,Weak
D10925,No,Sunny,Hot,High,Weak
D10926,Yes,Overcast,Hot,High,Strong
D10927,Yes,Rain,Mild,Normal,Strong
D10928,Yes,Overcast,Cool,High,Weak
D10929,No,Sunny,Mild,High,Strong
D10930,No,Rain,Mild,High,Strong
D10931,No,Sunny,Hot,Normal,Strong
D10932,Yes,Overcast,Hot,Normal,Strong
D10933,Yes,Overcast,Mild,Normal,Strong
D10934,No,Rain,Hot,High,Strong
D10935,Yes,Rain,Hot,High,Weak
D10936,No,Rain,Mild,High,Weak
D10937,Yes,Overcast,Mild,High,Strong
D10938,Yes,Rain,Mild,Normal,Weak
D10939,Yes,Overcast,Cool,High,Weak
D10940,Yes,Overcast,Mild,Normal,Strong
D10941,Yes,Overcast,Mild,High,Weak
D10942,Yes,Rain,Mild,High,Weak
D10943,No,Sunny,Mild,Normal,Weak
D10944,Yes,Rain,Mild,High,Strong
D10945,Yes,Overcast,Mild,High,Weak
D10946,Yes,Sunny,Mild,Normal,Weak
D10947,Yes,Rain,Cool,Normal,Weak
D10948,Yes,Overcast,Mild,Normal,Weak
D10949,No,Sunny,Mild,High,Weak
D10950,No,Rain,Hot,High,Weak
D10951,Yes,Overcast,Hot,Normal,Strong
D10952,Yes,Overcast,Cool,Normal,Weak
D10953,Yes,Rain,Mild,High,Weak
D10954,Yes,Overcast,Cool,Normal,Strong
D10955,Yes,Rain,Hot,Normal,Weak
D10956,Yes,Sunny,Hot,High,Weak
D10957,Yes,Overcast,Cool,Normal,Weak
D10958,Yes,Sunny,Mild,High,Weak
D10959,Yes,Sunny,Cool,High,Weak
D10960,No,Sunny,Mild,Normal,Strong
D10961,Yes,Overcast,Hot,Normal,Weak
D10962,No,Rain,Mild,Normal,Strong
D10963,No,Sunny,Hot,Normal,Strong
D10964,Yes,Rain,Cool,Normal,Strong
D10965,Yes,Sunny,Cool,Normal,Weak
D10966,Yes,Overcast,Mild,High,Strong
D10967,Yes,Overcast,Mild,Normal,Strong
D10968,Yes,Sunny,Cool,Normal,Weak
D10969,Yes,Rain,Hot,Normal,Weak
D10970,Yes,Overcast,Cool,Normal,Strong
D10971,Yes,Rain,Mild,Normal,Weak
D10972,No,Rain,Hot,High,Strong
D10973,Yes,Overcast,Hot,Normal,Weak
D10974,No,Rain,Hot,High,Weak
D10975,Yes,Sunny,Mild,Normal,Weak
D10976,Yes,Rain,Hot,High,Weak
D10977,No,Rain,Cool,High,Weak
D10978,Yes,Rain,Mild,High,Strong
D10979,Yes,Overcast,Mild,High,Weak
D10980,Yes,Rain,Mild,Normal,Weak
D10981,Yes,Rain,Hot,Normal,Strong
D10982,Yes,Overcast,Mild,High,Strong
D10983,Yes,Overcast,Hot,Normal,Strong
D10984,Yes,Rain,Cool,Normal,Weak
D10985,Yes,Rain,Mild,Normal,Strong
D10986,No,Sunny,Mild,High,Strong
D10987,Yes,Overcast,Cool,High,Strong
D10988,No,Sunny,Cool,High,Strong
D10989,No,Sunny,Hot,High,Weak
D10990,Yes,Rain,Mild,High,Weak
D10991,No,Rain,Mild,Normal,Weak
D10992,Yes,Sunny,Hot,Normal,Weak
D10993,Yes,Rain,Mild,Normal,Strong
D10994,No,Rain,Cool,High,Weak
D10995,Yes,Rain,Mild,Normal,Weak
D10996,Yes,Sunny,Mild,Normal,Strong
D10997,Yes,Sunny,Mild,Normal,Weak
D10998,Yes,Overcast,Mild,High,Weak
D10999,Yes,Sunny,Cool,Normal,Weak
D11000,Yes,Rain,Hot,Normal,Strong
D11001,Yes,Overcast,Cool,Normal,Strong
D11002,Yes,Rain,Cool,High,Strong
D11003,No,Sunny,Cool,Normal,Strong
D11004,No,Rain,Mild,High,Weak
D11005,Yes,Overcast,Hot,Normal,Weak
D11006,Yes,Overcast,Hot,Normal,Weak
D11007,Yes,Sunny,Hot,High,Weak
D11008,No,Sunny,Hot,High,Strong
D11009,Yes,Rain,Mild,High,Weak
D11010,No,Sunny,Mild,High,Strong
D11011,No,Rain,Hot,High,Strong
D11012,Yes,Sunny,Mild,Normal,Weak
D11013,Yes,Sunny,Mild,Normal,Strong
D11014,Yes,Rain,Cool,High,Strong
D11015,No,Rain,Hot,High,Weak
D11016,Yes,Overcast,Hot,Normal,Weak
D11017,No,Rain,Hot,High,Strong
D11018,Yes,Rain,Hot,Normal,Strong
D11019,No,Rain,Hot,High,Weak
D11020,No,Sunny,Cool,High,Weak
D11021,Yes,Rain,Hot,High,Strong
D11022,Yes,Rain,Mild,Normal,Weak
D11023,Yes,Rain,Cool,Normal,Strong
D11024,Yes,Overcast,Cool,Normal,Weak
D11025,Yes,Rain,Mild,Normal,Weak
D11026,No,Sunny,Hot,High,Strong
D11027,Yes,Overcast,Hot,Normal,Weak
D11028,No,Sunny,Mild,High,Weak
D11029,No,Sunny,Hot,High,Weak
D11030,Yes,Sunny,Hot,Normal,Strong
D11031,Yes,Rain,Mild,Normal,Weak
D11032,Yes,Rain,Cool,High,Strong
D11033,No,Sunny,Hot,High,Strong
D11034,No,Rain,Cool,High,Weak
D11035,No,Sunny,Mild,Normal,Strong
D11036,No,Rain,Mild,High,Weak
D11037,No,Sunny,Mild,High,Weak
D11038,Yes,Overcast,Cool,Normal,Strong
D11039,No,Sunny,Hot,High,Strong
D11040,No,Sunny,Hot,High,Strong
D11041,Yes,Rain,Mild,Normal,Strong
D11042,No,Sunny,Mild,High,Strong
D11043,No,Sunny,Mild,Normal,Weak
D11044,Yes,Overcast,Mild,High,Weak
D11045,Yes,Overcast,Mild,Normal,Strong
D11046,No,Rain,Hot,High,Strong
D11047,Yes,Rain,Hot,High,Strong
D11048,Yes,Rain,Hot,High,Weak
D11049,Yes,Overcast,Hot,Normal,Weak
D11050,Yes,Rain,Mild,Normal,Strong
D11051,Yes,Overcast,Hot,High,Weak
D11052,No,Sunny,Cool,Normal,Weak
D11053,No,Rain,Mild,High,Strong
D11054,Yes,Rain,Mild,Normal,Strong
D11055,Yes,Rain,Mild,Normal,Strong
D11056,Yes,Rain,Cool,Normal,Weak
D11057,Yes,Rain,Cool,Normal,Weak
D11058,Yes,Overcast,Mild,Normal,Weak
D11059,No,Rain,Hot,Normal,Weak
D11060,No,Sunny,Cool,Normal,Weak
D11061,No,Sunny,Hot,Normal,Strong
D11062,Yes,Overcast,Cool,Normal,Strong
D11063,No,Sunny,Mild,High,Strong
D11064,No,Sunny,Mild,High,Weak
D11065,Yes,Overcast,Hot,Normal,Weak
D11066,No,Rain,Cool,Normal,Strong
D11067,No,Sunny,Hot,High,Weak
D11068,Yes,Overcast,Mild,Normal,Weak
D11069,Yes,Rain,Cool,Normal,Strong
D11070,Yes,Overcast,Cool,High,Weak
D11071,No,Sunny,Hot,High,Strong
D11072,Yes,Overcast,Mild,High,Weak
D11073,Yes,Sunny,Cool,Normal,Strong
D11074,Yes,Overcast,Mild,High,Strong
D11075,Yes,Overcast,Mild,Normal,Weak
D11076,No,Rain,Mild,Normal,Strong
D11077,No,Rain,Hot,High,Strong
D11078,No,Rain,Mild,High,Strong
D11079,No,Rain,Hot,Normal,Strong
D11080,No,Sunny,Cool,High,Strong
D11081,Yes,Overcast,Mild,Normal,Strong
D11082,Yes,Rain,Hot,High,Weak
D11083,Yes,Overcast,Mild,Normal,Strong
D11084,Yes,Overcast,Mild,Normal,Strong
D11085,No,Rain,Mild,High,Weak
D11086,Yes,Rain,Cool,High,Weak
D11087,Yes,Overcast,Cool,Normal,Weak
D11088,No,Rain,Mild,High,Weak
D11089,No,Rain,Mild,High,Weak
D11090,Yes,Overcast,Mild,High,Weak
D11091,No,Sunny,Cool,High,Weak
D11092,No,Sunny,Cool,High,Strong
D11093,Yes,Sunny,Mild,Normal,Strong
D11094,Yes,Rain,Mild,Normal,Weak
D11095,No,Sunny,Hot,High,Weak
D11096,Yes,Overcast,Hot,High,Strong
D11097,Yes,Overcast,Mild,Normal,Weak
D11098,Yes,Overcast,Hot,High,Weak
D11099,Yes,Sunny,Cool,Normal,Strong
D11100,Yes,Rain,Hot,Normal,Weak
D11101,No,Sunny,Mild,High,Strong
D11102,Yes,Overcast,Mild,High,Strong
D11103,Yes,Overcast,Mild,Normal,Weak
D11104,Yes,Sunny,Mild,High,Weak
D11105,No,Rain,Hot,High,Weak
D11106,Yes,Rain,Mild,Normal,Weak
D11107,Yes,Sunny,Cool,Normal,Weak
D11108,Yes,Overcast,Cool,Normal,Weak
D11109,Yes,Rain,Mild,Normal,Weak
D11110,Yes,Overcast,Mild,Normal,Strong
D11111,Yes,Sunny,Mild,Normal,Strong
D11112,Yes,Rain,Hot,Normal,Weak
D11113,No,Rain,Mild,High,Weak
D11114,Yes,Overcast,Hot,High,Weak
D11115,Yes,Rain,Mild,Normal,Strong
D11116,Yes,Rain,Cool,High,Strong
D11117,Yes,Rain,Hot,High,Strong
D11118,No,Sunny,Hot,High,Strong
D11119,Yes,Overcast,Hot,Normal,Weak
D11120,No,Sunny,Hot,High,Strong
D11121,No,Rain,Cool,Normal,Strong
D11122,No,Rain,Cool,High,Strong
D11123,Yes,Overcast,Cool,Normal,Weak
D11124,No,Sunny,Hot,Normal,Weak
D11125,No,Rain,Hot,High,Strong
D11126,Yes,Rain,Mild,Normal,Strong
D11127,Yes,Sunny,Mild,Normal,Strong
D11128,No,Sunny,Hot,High,Weak
D11129,Yes,Rain,Mild,Normal,Weak
D11130,No,Rain,Mild,High,Strong
D11131,Yes,Overcast,Cool,Normal,Weak
D11132,Yes,Overcast,Mild,High,Weak
D11133,Yes,Rain,Cool,Normal,Weak
D11134,Yes,Rain,Hot,Normal,Weak
D11135,No,Rain,Cool,High,Strong
D11136,Yes,Overcast,Mild,Normal,Weak
D11137,No,Sunny,Hot,Normal,Strong
D11138,Yes,Sunny,Mild,High,Weak
D11139,Yes,Sunny,Cool,Normal,Weak
D11140,Yes,Overcast,Mild,Normal,Weak
D11141,Yes,Overcast,Mild,High,Weak
D11142,Yes,Rain,Hot,Normal,Strong
D11143,Yes,Overcast,Mild,High,Weak
D11144,Yes,Rain,Mild,High,Weak
D11145,Yes,Sunny,Hot,Normal,Strong
D11146,Yes,Overcast,Hot,Normal,Weak
D11147,Yes,Rain,Mild,Normal,Weak
D11148,Yes,Sunny,Mild,Normal,Weak
D11149,No,Rain,Cool,High,Strong
D11150,No,Rain,Mild,High,Strong
D11151,Yes,Rain,Cool,Normal,Weak
D11152,Yes,Rain,Mild,Normal,Weak
D11153,No,Rain,Mild,High,Strong
D11154,Yes,Overcast,Mild,High,Strong
D11155,Yes,Overcast,Hot,High,Weak
D11156,No,Sunny,Mild,High,Strong
D11157,Yes,Overcast,Cool,Normal,Weak
D11158,Yes,Overcast,Mild,High,Weak
D11159,No,Rain,Hot,High,Weak
D11160,Yes,Sunny,Cool,Normal,Strong
D11161,Yes,Rain,Mild,Normal,Weak
D11162,Yes,Sunny,Mild,High,Weak
D11163,Yes,Sunny,Mild,Normal,Weak
D11164,Yes,Overcast,Mild,Normal,Weak
D11165,Yes,Sunny,Mild,Normal,Weak
D11166,Yes,Sunny,Cool,Normal,Weak
D11167,Yes,Sunny,Cool,Normal,Weak
D11168,Yes,Sunny,Cool,Normal,Weak
D11169,Yes,Overcast,Cool,Normal,Strong
D11170,Yes,Overcast,Cool,Normal,Weak
D11171,No,Sunny,Hot,High,Strong
D11172,Yes,Overcast,Mild,High,Strong
D11173,Yes,Rain,Mild,Normal,Weak
D11174,No,Sunny,Mild,Normal,Weak
D11175,Yes,Overcast,Hot,Normal,Weak
D11176,Yes,Rain,Mild,High,Weak
D11177,Yes,Overcast,Mild,High,Strong
D11178,No,Sunny,Mild,High,Strong
D11179,No,Rain,Hot,High,Strong
D11180,No,Rain,Mild,Normal,Weak
D11181,Yes,Sunny,Mild,High,Weak
D11182,Yes,Overcast,Mild,Normal,Weak
D11183,No,Sunny,Hot,Normal,Weak
D11184,No,Sunny,Mild,High,Weak
D11185,No,Rain,Mild,High,Weak
D11186,Yes,Overcast,Mild,Normal,Strong
D11187,Yes,Rain,Hot,Normal,Weak
D11188,Yes,Overcast,Mild,Normal,Weak
D11189,Yes,Overcast,Hot,High,Weak
D11190,Yes,Sunny,Cool,Normal,Weak
D11191,Yes,Sunny,Hot,Normal,Weak
D11192,Yes,Sunny,Mild,Normal,Weak
D11193,Yes,Sunny,Hot,Normal,Weak
D11194,Yes,Sunny,Mild,Normal,Weak
D11195,Yes,Rain,Mild,Normal,Strong
D11196,No,Sunny,Mild,Normal,Strong
D11197,No,Sunny,Hot,High,Strong
D11198,Yes,Sunny,Cool,Normal,Strong
D11199,Yes,Rain,Hot,Normal,Weak
D11200,No,Rain,Mild,High,Weak
D11201,Yes,Sunny,Cool,High,Weak
D11202,No,Rain,Mild,High,Weak
D11203,Yes,Rain,Cool,Normal,Weak
D11204,Yes,Rain,Cool,Normal,Strong
D11205,No,Rain,Hot,High,Strong
D11206,No,Rain,Mild,High,Weak
D11207,No,Sunny,Mild,Normal,Strong
D11208,Yes,Rain,Cool,Normal,Weak
D11209,Yes,Sunny,Hot,High,Weak
D11210,No,Sunny,Mild,High,Strong
D11211,Yes,Sunny,Hot,Normal,Weak
D11212,Yes,Rain,Hot,Normal,Strong
D11213,No,Sunny,Mild,High,Weak
D11214,Yes,Overcast,Cool,Normal,Strong
D11215,Yes,Overcast,Cool,Normal,Weak
D11216,Yes,Overcast,Mild,Normal,Strong
D11217,Yes,Rain,Hot,Normal,Strong
D11218,Yes,Overcast,Mild,High,Strong
D11219,No,Rain,Mild,High,Strong
D11220,No,Sunny,Hot,High,Weak
D11221,Yes,Overcast,Mild,Normal,Weak
D11222,Yes,Rain,Hot,High,Weak
D11223,No,Sunny,Hot,High,Weak
D11224,No,Rain,Hot,Normal,Weak
D11225,Yes,Overcast,Cool,High,Strong
D11226,Yes,Rain,Cool,High,Weak
D11227,No,Sunny,Hot,High,Strong
D11228,Yes,Sunny,Cool,High,Weak
D11229,No,Rain,Hot,High,Weak
D11230,Yes,Overcast,Hot,High,Weak
D11231,Yes,Overcast,Mild,Normal,Weak
D11232,Yes,Sunny,Cool,Normal,Strong
D11233,Yes,Rain,Cool,High,Weak
D11234,Yes,Overcast,Mild,High,Strong
D11235,No,Sunny,Cool,High,Weak
D11236,Yes,Sunny,Mild,Normal,Strong
D11237,No,Rain,Hot,High,Strong
D11238,No,Sunny,Cool,High,Strong
D11239,No,Rain,Hot,High,Strong
D11240,Yes,Overcast,Cool,Normal,Strong
D11241,No,Rain,Hot,High,Weak
D11242,Yes,Sunny,Mild,Normal,Weak
D11243,Yes,Sunny,Mild,Normal,Weak
D11244,No,Sunny,Mild,High,Weak
D11245,No,Sunny,Hot,High,Strong
D11246,Yes,Overcast,Cool,Normal,Weak
D11247,Yes,Rain,Hot,Normal,Weak
D11248,Yes,Rain,Hot,High,Weak
D11249,No,Rain,Hot,High,Strong
D11250,Yes,Overcast,Mild,High,Strong
D11251,Yes,Overcast,Mild,High,Weak
D11252,No,Rain,Mild,High,Strong
D11253,Yes,Overcast,Hot,Normal,Weak
D11254,Yes,Sunny,Mild,High,Weak
D11255,No,Rain,Hot,High,Weak
D11256,No,Sunny,Hot,High,Weak
D11257,No,Sunny,Hot,High,Weak
D11258,No,Rain,Mild,High,Weak
D11259,No,Sunny,Mild,High,Weak
D11260,No,Sunny,Mild,High,Weak
D11261,Yes,Rain,Mild,Normal,Weak
D11262,Yes,Sunny,Mild,Normal,Weak
D11263,Yes,Overcast,Hot,Normal,Strong
D11264,No,Rain,Cool,Normal,Strong
D11265,No,Sunny,Hot,High,Strong
D11266,Yes,Sunny,Mild,Normal,Strong
D11267,Yes,Overcast,Hot,High,Weak
D11268,Yes,Sunny,Mild,Normal,Weak
D11269,No,Sunny,Mild,High,Strong
D11270,Yes,Overcast,Hot,High,Strong
D11271,Yes,Overcast,Mild,Normal,Strong
D11272,Yes,Sunny,Hot,High,Weak
D11273,Yes,Overcast,Cool,High,Weak
D11274,Yes,Overcast,Hot,Normal,Strong
D11275,Yes,Sunny,Cool,Normal,Strong
D11276,No,Sunny,Mild,High,Weak
D11277,Yes,Overcast,Mild,Normal,Weak
D11278,Yes,Rain,Mild,Normal,Strong
D11279,No,Sunny,Mild,High,Weak
D11280,No,Sunny,Mild,High,Strong
D11281,Yes,Overcast,Cool,High,Strong
D11282,Yes,Rain,Mild,Normal,Weak
D11283,No,Sunny,Cool,High,Weak
D11284,No,Sunny,Hot,High,Weak
D11285,Yes,Overcast,Mild,Normal,Strong
D11286,Yes,Sunny,Hot,High,Weak
D11287,No,Rain,Hot,High,Weak
D11288,No,Rain,Cool,High,Strong
D11289,Yes,Overcast,Mild,Normal,Weak
D11290,No,Sunny,Mild,High,Weak
D11291,No,Sunny,Cool,High,Weak
D11292,No,Sunny,Cool,High,Weak
D11293,Yes,Sunny,Mild,Normal,Strong
D11294,No,Sunny,Hot,Normal,Strong
D11295,Yes,Overcast,Cool,Normal,Strong
D11296,Yes,Sunny,Hot,Normal,Weak
D11297,No,Sunny,Mild,High,Weak
D11298,Yes,Rain,Hot,High,Weak
D11299,Yes,Sunny,Hot,Normal,Weak
D11300,Yes,Rain,Hot,Normal,Weak
D11301,Yes,Sunny,Cool,Normal,Weak
D11302,No,Sunny,Mild,High,Strong
D11303,Yes,Sunny,Hot,Normal,Weak
D11304,Yes,Overcast,Cool,Normal,Strong
D11305,Yes,Overcast,Mild,High,Strong
D11306,Yes,Rain,Mild,Normal,Weak
D11307,Yes,Sunny,Mild,High,Weak
D11308,No,Sunny,Hot,Normal,Strong
D11309,Yes,Overcast,Cool,Normal,Strong
D11310,Yes,Sunny,Cool,Normal,Weak
D11311,No,Rain,Hot,High,Strong
D11312,No,Sunny,Hot,High,Weak
D11313,Yes,Overcast,Cool,Normal,Weak
D11314,No,Rain,Mild,High,Strong
D11315,No,Sunny,Hot,High,Weak
D11316,Yes,Sunny,Mild,High,Weak
D11317,Yes,Rain,Hot,Normal,Weak
D11318,No,Sunny,Cool,High,Weak
D11319,Yes,Rain,Cool,Normal,Weak
D11320,Yes,Overcast,Mild,Normal,Strong
D11321,No,Rain,Hot,High,Strong
D11322,No,Sunny,Mild,High,Strong
D11323,Yes,Overcast,Cool,Normal,Strong
D11324,Yes,Rain,Mild,Normal,Strong
D11325,No,Rain,Hot,Normal,Weak
D11326,Yes,Sunny,Mild,Normal,Strong
D11327,Yes,Rain,Mild,Normal,Weak
D11328,Yes,Overcast,Mild,Normal,Strong
D11329,No,Rain,Mild,High,Weak
D11330,Yes,Rain,Mild,Normal,Weak
D11331,Yes,Overcast,Mild,High,Strong
D11332,No,Rain,Mild,High,Weak
D11333,Yes,Rain,Mild,High,Weak
D11334,Yes,Sunny,Hot,High,Strong
D11335,No,Sunny,Hot,High,Strong
D11336,Yes,Rain,Mild,Normal,Strong
D11337,Yes,Overcast,Mild,Normal,Strong
D11338,No,Sunny,Hot,High,Weak
D11339,No,Sunny,Mild,High,Weak
D11340,Yes,Overcast,Cool,Normal,Strong
D11341,No,Sunny,Hot,High,Strong
D11342,Yes,Overcast,Cool,Normal,Weak
D11343,No,Rain,Hot,High,Weak
D11344,No,Sunny,Cool,High,Strong
D11345,No,Rain,Cool,Normal,Strong
D11346,Yes,Rain,Mild,High,Weak
D11347,Yes,Rain,Cool,Normal,Strong
D11348,No,Rain,Mild,High,Strong
D11349,Yes,Sunny,Mild,High,Weak
D11350,No,Sunny,Mild,Normal,Weak
D11351,No,Sunny,Mild,High,Strong
D11352,No,Rain,Mild,High,Weak
D11353,No,Rain,Mild,High,Strong
D11354,Yes,Sunny,Cool,Normal,Strong
D11355,No,Rain,Hot,High,Strong
D11356,No,Sunny,Hot,High,Strong
D11357,Yes,Rain,Cool,High,Weak
D11358,Yes,Overcast,Cool,High,Strong
D11359,No,Sunny,Mild,High,Strong
D11360,Yes,Overcast,Mild,Normal,Strong
D11361,No,Rain,Hot,High,Weak
D11362,Yes,Rain,Hot,High,Weak
D11363,Yes,Rain,Hot,High,Weak
D11364,No,Sunny,Mild,Normal,Strong
D11365,Yes,Overcast,Mild,High,Strong
D11366,No,Sunny,Mild,High,Strong
D11367,Yes,Overcast,Mild,Normal,Weak
D11368,Yes,Overcast,Mild,Normal,Weak
D11369,No,Sunny,Cool,High,Strong
D11370,No,Rain,Mild,High,Weak
D11371,No,Rain,Mild,High,Weak
D11372,No,Rain,Cool,High,Strong
D11373,Yes,Sunny,Mild,Normal,Weak
D11374,No,Rain,Hot,High,Weak
D11375,Yes,Overcast,Hot,Normal,Weak
D11376,No,Sunny,Mild,High,Weak
D11377,Yes,Rain,Cool,High,Strong
D11378,Yes,Overcast,Mild,Normal,Strong
D11379,Yes,Rain,Hot,High,Weak
D11380,No,Sunny,Hot,High,Strong
D11381,Yes,Overcast,Mild,Normal,Weak
D11382,No,Rain,Hot,High,Weak
D11383,Yes,Sunny,Mild,Normal,Strong
D11384,Yes,Overcast,Hot,High,Weak
D11385,No,Rain,Hot,High,Strong
D11386,Yes,Rain,Mild,Normal,Weak
D11387,Yes,Overcast,Mild,High,Strong
D11388,No,Rain,Cool,High,Weak
D11389,Yes,Overcast,Cool,Normal,Weak
D11390,Yes,Overcast,Hot,Normal,Strong
D11391,Yes,Overcast,Mild,High,Strong
D11392,Yes,Sunny,Cool,Normal,Weak
D11393,No,Sunny,Mild,High,Strong
D11394,Yes,Rain,Cool,High,Weak
D11395,Yes,Overcast,Hot,Normal,Weak
D11396,Yes,Overcast,Mild,High,Weak
D11397,Yes,Sunny,Mild,Normal,Weak
D11398,Yes,Sunny,Hot,Normal,Weak
D11399,No,Rain,Hot,High,Weak
D11400,Yes,Overcast,Mild,Normal,Weak
D11401,Yes,Overcast,Cool,Normal,Strong
D11402,Yes,Rain,Mild,Normal,Strong
D11403,Yes,Rain,Mild,Normal,Strong
D11404,No,Sunny,Cool,Normal,Strong
D11405,No,Rain,Hot,Normal,Strong
D11406,Yes,Rain,Cool,Normal,Weak
D11407,Yes,Overcast,Mild,High,Strong
D11408,Yes,Overcast,Cool,Normal,Strong
D11409,Yes,Rain,Cool,High,Weak
D11410,Yes,Sunny,Mild,High,Strong
D11411,Yes,Overcast,Mild,High,Strong
